Title,Link,Published Date,Excerpt,Image URL
Putin sug­gests Wag­n­er boss Prigozhin’s plane brought down by grenade blast,/news/2023/10/6/putin-suggests-wagner-mercenary-chiefs-plane-brought-down-by-grenade-blast,6 Oct 2023,Russ­ian leader says grenade frag­ments found in bod­ies of those killed in crash in which Wag­n­er’s Yevge­ny Prigozhin died.,/wp-content/uploads/2023/08/33G64UN-highres-1692874650.jpg?resize=270%2C180&quality=80
Putin hints Rus­sia could re­turn to nu­clear test­ing,/news/2023/10/5/putin-hints-russia-could-return-to-nuclear-testing,5 Oct 2023,The Russ­ian pres­i­dent says Moscow could ‘the­o­ret­i­cal­ly’ with­draw from land­mark nu­clear test ban treaty.,/wp-content/uploads/2023/10/AP23278578974464-1696524994.jpg?resize=270%2C180&quality=80
Ukraine says dozens of peo­ple killed in Russ­ian at­tack on Kharkiv vil­lage,/news/2023/10/5/dozens-killed-attack-on-kharkiv-village,5 Oct 2023,"Of­fi­cials say a boy, age six, among those killed in at­tack on Hroza vil­lage, where res­i­dents were at­tend­ing a wake.",/wp-content/uploads/2023/10/AP23278477564870-1696514083.jpg?resize=270%2C180&quality=80
UK warns of Rus­sia lay­ing ‘sea mines’ to de­ter Black Sea car­go ships,/news/2023/10/5/uk-warns-of-russia-laying-sea-mines-to-deter-black-sea-cargo-ships,5 Oct 2023,Russ­ian sea mines warn­ing comes as Ukrain­ian navy says 12 car­go ves­sels prepar­ing to trav­el to Ukraine Black Sea ports.,/wp-content/uploads/2023/10/33VC3HA-highres-1-1696467741.jpg?resize=270%2C180&quality=80
"Rus­sia-Ukraine war: List of key events, day 589",/news/2023/10/5/russia-ukraine-war-list-of-key-events-day-589,5 Oct 2023,"As the war en­ters its 589th day, these are the main de­vel­op­ments.",/wp-content/uploads/2023/10/11754757-1696467500.jpg?resize=270%2C180&quality=80
"Ukraine holds the line against Russ­ian at­tacks, makes small gains",/news/2023/10/4/ukraine-holds-the-line-against-russian-attacks-makes-small-gains,4 Oct 2023,What hap­pened in the 84th week of Rus­sia’s war in Ukraine?,/wp-content/uploads/2023/10/2023-10-04T072454Z_828016519_RC2JL3AL9SKU_RTRMADP_3_UKRAINE-CRISIS-ZELENSKIY-TROOPS-1696430179-e1696482876586.jpg?resize=270%2C180&quality=80
"In a ghost town, Ukraine’s aid work­ers de­liv­er bread as shells whizz above",/news/2023/10/4/on-patrol-with-ukraines-frontline-aid-workers,4 Oct 2023,Al Jazeera’s de­fence ed­i­tor films in Za­por­izhzhia on pa­trol with a front-line team de­liv­er­ing the bare ba­sics.,/wp-content/uploads/2023/10/WhatsApp-Image-2023-10-04-at-09.11.54-1696407483.jpeg?resize=270%2C180&quality=80
"As Rus­sia’s war grinds on, is glob­al sup­port for Ukraine wan­ing?",/news/2023/10/4/is-global-support-for-ukraine-waning,4 Oct 2023,"Ex­perts say Kyiv is like­ly wor­ried as Slo­va­kia votes for a pro-Rus­sia politi­cian, Poland drops aid, and the US wa­vers.",/wp-content/uploads/2023/10/2023-10-03T133912Z_1486303247_RC21L3AJO0LO_RTRMADP_3_UKRAINE-CRISIS-ZELENSKIY-TROOPS-1696440930.jpg?resize=270%2C180&quality=80
Is US fund­ing for Ukraine un­der threat?,/news/2023/10/4/is-us-funding-for-ukraine-under-threat,4 Oct 2023,US Pres­i­dent Joe Biden faces hard­en­ing scep­ti­cism from Re­pub­li­cans over aid to Kyiv. What does this mean for Ukraine?,/wp-content/uploads/2023/10/AP23264728957987-1696403389.jpg?resize=270%2C180&quality=80
"Rus­sia-Ukraine war: List of key events, day 588",/news/2023/10/4/russia-ukraine-war-list-of-key-events-day-588,4 Oct 2023,"As the war en­ters its 588th day, these are the main de­vel­op­ment.",/wp-content/uploads/2023/10/33X99WV-highres-1696386617.jpg?resize=270%2C180&quality=80
Who is the Wag­n­er Group of­fi­cer Putin asked to form ‘vol­un­teer bat­tal­ions’?,/news/2023/10/3/who-is-the-wagner-group-officer-putin-asked-to-form-volunteer-battalions,3 Oct 2023,"And what could be next for the Russ­ian mer­ce­nary group in Ukraine, af­ter Yevge­ny Prigozhin’s death?",/wp-content/uploads/2023/10/2023-09-29T070812Z_1856432431_RC25I3AZHLIQ_RTRMADP_3_UKRAINE-CRISIS-PUTIN-WAGNER-1696329015.jpg?resize=270%2C180&quality=80
Ukraine to build first un­der­ground school to pro­tect from Russ­ian air raids,/news/2023/10/3/ukraine-to-build-first-underground-school-to-protect-from-russian-air-raids,3 Oct 2023,"The school planned for Kharkiv will al­low stu­dents to study in a class­room ‘even dur­ing mis­sile threats’, may­or says.",/wp-content/uploads/2023/10/32HG4JF-highres-1696304307.jpg?resize=270%2C180&quality=80
"Rus­sia-Ukraine war: List of key events, day 587",/news/2023/10/3/russia-ukraine-war-list-of-key-events-day-587,3 Oct 2023,"As the war en­ters its 587th day, these are the main de­vel­op­ments.",/wp-content/uploads/2023/10/2023-10-02T122532Z_823239535_RC27K3ARWGZW_RTRMADP_3_UKRAINE-CRISIS-EU-1696297815.jpg?resize=270%2C180&quality=80
EU dis­miss­es doubts over long-term com­mit­ment to Ukraine in Kyiv meet­ing,/news/2023/10/2/eu-dismisses-doubts-over-long-term-commitment-to-ukraine-in-kyiv-meeting,2 Oct 2023,"While West­ern as­sis­tance for Ukraine re­mains ro­bust, crit­ics of that sup­port have be­come in­creas­ing­ly vo­cal in EU, US.",/wp-content/uploads/2023/10/33X98R6-highres-1696271895.jpg?resize=270%2C180&quality=80
"Pussy Riot’s Tolokon­niko­va: ‘Rus­sia wants me poi­soned, dead, or in jail’",/news/2023/10/2/pussy-riots-tolokonnikova-russia-wants-me-poisoned-dead-or-in-jail,2 Oct 2023,"A found­ing mem­ber of the punk fem­i­nist art col­lec­tive, who is want­ed in Rus­sia, talks to Al Jazeera.",/wp-content/uploads/2023/10/afp.com-20220922-PH-GTY-1426356632-highres-1696270713.jpg?resize=270%2C180&quality=80
EU for­eign min­is­ters in Ukraine’s Kyiv for un­prece­dent­ed meet­ing abroad,/news/2023/10/2/eu-foreign-ministers-in-ukraines-kyiv-for-unprecedented-meeting-abroad,2 Oct 2023,Top diplo­mats of the bloc gath­er in Kyiv in the first-ever meet­ing out­side the EU bor­ders in show of sol­i­dar­i­ty.,/wp-content/uploads/2023/10/33X473J-highres-1696248448.jpg?resize=270%2C180&quality=80
"Wag­n­er’s Prigozhin hailed a hero, 40 days af­ter death in plane crash",/news/2023/10/2/wagners-prigozhin-hailed-a-hero-40-days-after-death-in-plane-crash,2 Oct 2023,Dozens pay re­spects in sev­er­al Russ­ian cities on key date for mourn­ing in the East­ern Or­tho­dox church.,/wp-content/uploads/2023/10/2023-10-01T112335Z_895141555_RC2MJ3AHDR2M_RTRMADP_3_UKRAINE-CRISIS-RUSSIA-WAGNER-1696212323.jpg?resize=270%2C180&quality=80
"Rus­sia-Ukraine war: List of key events, day 586",/news/2023/10/2/russia-ukraine-war-list-of-key-events-day-586,2 Oct 2023,"As the war en­ters its 586th day, these are the main de­vel­op­ments.",/wp-content/uploads/2023/10/2023-10-01T190525Z_324841920_RC2LJ3A0X4F6_RTRMADP_3_UKRAINE-CRISIS-USA-SHUTDOWN-1696207524.jpg?resize=270%2C180&quality=80
Biden says US ‘will not walk away’ from Ukraine amid bud­get tur­moil,/news/2023/10/1/biden-says-us-will-not-walk-away-from-ukraine-amid-budget-turmoil,1 Oct 2023,US pres­i­dent re­as­sures al­lies and Kyiv af­ter last-minute bud­get deal in Con­gress axes fund­ing for the war-torn coun­try.,/wp-content/uploads/2023/09/2023-09-21T195407Z_1085066313_RC27D3AKSKKW_RTRMADP_3_UKRAINE-CRISIS-USA-BIDEN-1695326122-e1696227343467.jpg?resize=270%2C180&quality=80
Ukraine tempts West­ern arms pro­duc­ers with plan for ‘large mil­i­tary hub’,/news/2023/10/1/ukraine-tempts-western-arms-producers-with-plan-for-large-military-hub,1 Oct 2023,In­cen­tives avail­able to part­ner with Ukrain­ian man­u­fac­tur­ers as Kyiv looks to cre­ate ‘world class mil­i­tary prod­ucts’.,/wp-content/uploads/2023/10/33WU9X2-highres-1696124570.jpg?resize=270%2C180&quality=80
"Rus­sia-Ukraine war: List of key events, day 585",/news/2023/10/1/russia-ukraine-war-list-of-key-events-day-385-3,1 Oct 2023,"As the war en­ters its 585th day, these are the main de­vel­op­ments.",/wp-content/uploads/2023/10/2023-09-30T083625Z_1270008189_RC2BI3AHNY0M_RTRMADP_3_UKRAINE-CRISIS-HELICOPTERS-1696119914.jpg?resize=270%2C180&quality=80
"Rus­sia-Ukraine war: List of key events, day 584",/news/2023/9/30/russia-ukraine-war-list-of-key-events-day-584,30 Sep 2023,"As the war en­ters its 584th day, these are the main de­vel­op­ments.",/wp-content/uploads/2023/09/2023-09-29T113556Z_721721706_RC29I3A8AT4V_RTRMADP_3_UKRAINE-CRISIS-KYIV-CADETS-1696036359.jpg?resize=270%2C180&quality=80
Russ­ian pow­er sub­sta­tion hit in lat­est Ukrain­ian drone wave at­tack,/news/2023/9/29/russian-power-substation-hit-in-latest-ukrainian-drone-wave-attack,29 Sep 2023,Moscow’s Min­istry of De­fence re­ports down­ing more than a dozen Ukrain­ian drones in lat­est at­tacks on Russ­ian ter­ri­to­ry.,/wp-content/uploads/2023/09/2023-06-09T111044Z_1808351045_RC2NF1AY67TI_RTRMADP_3_UKRAINE-CRISIS-RUSSIA-DRONES-2-1695962526.jpg?resize=270%2C180&quality=80
"Rus­sia-Ukraine war: List of key events, day 583",/news/2023/9/29/russia-ukraine-war-list-of-key-events-day-583,29 Sep 2023,"As the war en­ters its 583rd day, these are the main de­vel­op­ments.",/wp-content/uploads/2023/09/2023-09-28T172156Z_1488885320_RC2HH3AM5QBD_RTRMADP_3_UKRAINE-CRISIS-DONETSK-REGION-1695950548.jpg?resize=270%2C180&quality=80
"Be­larus says Pol­ish he­li­copter vi­o­lat­ed air­space, War­saw de­nies",/news/2023/9/28/belarus-says-polish-helicopter-violated-airspace-warsaw-denies,28 Sep 2023,Be­larus has re­peat­ed­ly ac­cused the EU mem­ber of breach­ing its air­space. War­saw de­nies the claims.,/wp-content/uploads/2023/09/AP23226362618133-1695931314.jpg?resize=270%2C180&quality=80
"Turk­ish neu­tral­i­ty: How Er­do­gan man­ages ties with Rus­sia, Ukraine amid war",/news/2023/9/28/turkish-neutrality-how-erdogan-manages-ties-with-russia-ukraine-amid-war,28 Sep 2023,"‘The West is re­li­able, Rus­sia is equal­ly re­li­able,’ the Turk­ish pres­i­dent re­cent­ly said, re­flect­ing his bal­anc­ing act.",/wp-content/uploads/2023/09/2023-09-04T112317Z_1701830797_RC2M13A6WAY2_RTRMADP_3_UKRAINE-CRISIS-RUSSIA-TURKEY-1695827920.jpg?resize=270%2C180&quality=80
Rus­sia says Ukraine’s West­ern al­lies as­sist­ed in Black Sea Fleet HQ at­tack,/news/2023/9/28/russia-says-ukraines-western-allies-assisted-in-black-sea-fleet-hq-attack,28 Sep 2023,"Moscow says US, UK had role in plan­ning and ex­e­cut­ing at­tack by pro­vid­ing spy plane, satel­lite in­tel­li­gence to Kyiv.",/wp-content/uploads/2023/04/2023-04-29T040745Z_336475708_RC23O0AVECC4_RTRMADP_3_UKRAINE-CRISIS-SEVASTOPOL-1-1682743490.jpg?resize=270%2C180&quality=80
Czech gov’t plans to buy 24 F-35 stealth fight­ers in $6.5bn de­fence spend,/news/2023/9/28/czech-govt-plans-to-buy-24-f-35-stealth-fighters-in-6-5bn-defence-spend,28 Sep 2023,Czech PM Petr Fi­ala says pur­chase of US-made F-35 fight­er jets tells mil­i­tary al­lies ‘that they can count on us’.,/wp-content/uploads/2023/09/2022-02-25T045200Z_154977748_RC2HQS96T7FQ_RTRMADP_3_UKRAINE-CRISIS-USA-1695868432.jpg?resize=270%2C180&quality=80
"Rus­sia-Ukraine war: List of key events, day 582",/news/2023/9/28/russia-ukraine-war-list-of-key-events-day-582,28 Sep 2023,"As the war en­ters its 582nd day, these are the main de­vel­op­ments.",/wp-content/uploads/2023/09/2023-09-27T114359Z_2011103236_RC2XG3AZ6XN4_RTRMADP_3_UKRAINE-CRISIS-DONETSK-SHELLING-1695861830.jpg?resize=270%2C180&quality=80
Trudeau apol­o­gis­es af­ter Nazi ho­n­oured in Cana­da’s par­lia­ment,/news/2023/9/27/trudeau-apologises-after-nazi-honoured-in-canadas-parliament,27 Sep 2023,Cana­di­an prime min­is­ter says ‘ter­ri­ble mis­take’ vi­o­lat­ed mem­o­ry of all who suf­fered un­der Nazi regime.,/wp-content/uploads/2023/09/2023-09-25T172744Z_987463559_RC2TF3AT8ZXB_RTRMADP_3_CANADA-POLITICS-1695841407.jpg?resize=270%2C180&quality=80
"Ukraine strikes deep in­side Crimea, cuts through Surovikin Line",/news/2023/9/27/ukraine-strikes-deep-inside-crimea-cuts-through-surovikin-line,27 Sep 2023,"Ukraine dealt a crip­pling blow to the Black Sea Fleet lead­er­ship, re­port­ed­ly killing many of­fi­cers at their HQ.",/wp-content/uploads/2023/09/2023-09-26T103633Z_1554755006_RC2AG3AAIAJX_RTRMADP_3_UKRAINE-CRISIS-ATTACK-ODESA-REGION-1695822809.jpg?resize=270%2C180&quality=80
Slo­va­kia’s knife-edge elec­tion to de­ter­mine stance on Ukraine,/news/2023/9/27/slovakias-knife-edge-election-to-determine-stance-on-ukraine,27 Sep 2023,Robert Fico’s win could raise the prospect of Slo­va­kia drop­ping its staunch sup­port of the war-torn coun­try.,/wp-content/uploads/2023/09/2023-09-27T115623Z_80419516_RC2HG3AY7TEX_RTRMADP_3_SLOVAKIA-ELECTION-PREVIEW-1695818392.jpg?resize=270%2C180&quality=80
"Rus­sia-Ukraine war: List of key events, day 581",/news/2023/9/27/russia-ukraine-war-list-of-key-events-day-581,27 Sep 2023,"As the war en­ters its 581st day, these are the main de­vel­op­ments.",/wp-content/uploads/2023/09/AP23269755431541-1695774960.jpg?resize=270%2C180&quality=80
‘Pro­found re­gret’: Cana­da par­lia­ment speak­er re­signs af­ter ho­n­our­ing Nazi,/news/2023/9/26/canada-parliament-speaker-faces-calls-to-step-down-after-honouring-nazi,26 Sep 2023,An­tho­ny Rota re­signs in face of mount­ing pres­sure af­ter he ho­n­oured a man who served in Nazi World War II unit.,/wp-content/uploads/2023/09/2023-09-25T191835Z_799149539_RC2VF3ASNWAA_RTRMADP_3_CANADA-POLITICS-1695735947.jpg?resize=270%2C180&quality=80
Russ­ian Black Sea com­man­der seen in video af­ter Ukraine said it killed him,/news/2023/9/26/ukraine-says-russian-black-sea-fleet-commander-among-34-officers-killed,26 Sep 2023,"Vik­tor Solokov, Moscow’s top ad­mi­ral in Crimea, was shown in a Russ­ian de­fence min­istry video con­fer­ence.",/wp-content/uploads/2023/09/AA-20230926-32244615-32244611-RUSSIAN_DEFENSE_MINISTER_SERGEI_SHOIGU-1695742672.jpg?resize=270%2C180&quality=80
"Rus­sia-Ukraine war: List of key events, day 580",/news/2023/9/26/russia-ukraine-war-list-of-key-events-day-580,26 Sep 2023,These are the main de­vel­op­ments as the war en­ters its 580th day.,/wp-content/uploads/2023/09/AP23268572621673-1695689727.jpg?resize=270%2C180&quality=80
Russ­ian me­dia rhetoric could be ‘in­cite­ment to geno­cide in Ukraine’: UN,/news/2023/9/25/russian-media-rhetoric-could-be-incitement-to-genocide-in-ukraine-un,25 Sep 2023,"Some rhetoric dis­sem­i­nat­ed by Russ­ian me­dia could amount to in­cite­ment to geno­cide, the Hu­man Rights Coun­cil probe says.",/wp-content/uploads/2023/09/329L6M7-preview-1695650201.jpg?resize=270%2C180&quality=80
‘Deep­est apolo­gies’: Cana­da of­fi­cial back­tracks af­ter Ukraine Nazi ho­n­oured,/news/2023/9/25/canada-house-speaker-apologises-for-recognition-of-veteran-linked-to,25 Sep 2023,"Cana­di­an par­lia­ment’s speak­er says ‘deeply sor­ry’ for ho­n­our­ing Yaroslav Hun­ka, 98, dur­ing Ze­len­skyy vis­it to Ot­tawa.",/wp-content/uploads/2023/09/2021-11-22T220610Z_1880137815_RC2XZQ9XTIRB_RTRMADP_3_CANADA-POLITICS-1695620480.jpg?resize=270%2C180&quality=80
"Rus­sia-Ukraine war: List of key events, day 579",/news/2023/9/25/russia-ukraine-war-list-of-key-events-day-579,25 Sep 2023,"As the war en­ters its 579th day, these are the main de­vel­op­ments.",/wp-content/uploads/2023/09/AP23266588225387-1695604346.jpg?resize=270%2C180&quality=80
‘Em­pire of lies’: Rus­sia’s Lavrov slams West in UN speech,/news/2023/9/23/empire-of-lies-russias-lavrov-slams-west-in-un-speech,23 Sep 2023,"Rus­sia’s for­eign min­is­ter gloss­es over Ukraine, ac­cus­es West­ern al­lies of neo-colo­nial­ism at the UN Gen­er­al As­sem­bly.",/wp-content/uploads/2023/09/2023-09-23T183740Z_909673123_RC2HE3A6EXK0_RTRMADP_3_UKRAINE-CRISIS-UN-LAVROV-1695498540.jpg?resize=270%2C180&quality=80
Nord Stream sab­o­tage one year on: What to know about the at­tack,/news/2023/9/23/what-we-know-about-the-nord-stream-sabotage-one-year-on,23 Sep 2023,"In­ves­ti­ga­tors from Ger­many, Swe­den and Den­mark re­main tight-lipped while spec­u­la­tion and the­o­ries abound.",/wp-content/uploads/2023/09/32KD77M-highres-1695451864.jpg?resize=270%2C180&quality=80
"Ukraine to re­ceive US long-range AT­ACMS mis­siles, US me­dia re­port",/news/2023/9/23/ukraine-to-get-us-long-range-atacms-missiles-us-media-report,23 Sep 2023,Ukrain­ian Pres­i­dent Ze­len­skyy did not re­spond di­rect­ly to a ques­tion about the US sup­ply­ing long-range mis­sile sys­tem.,/wp-content/uploads/2023/09/32B26B9-highres-1695445790.jpg?resize=270%2C180&quality=80
Poland’s PM tells Ukraine’s Ze­len­skyy to ‘nev­er in­sult’ Pol­ish peo­ple again,/news/2023/9/23/polands-pm-tells-ukraines-zelenskyy-to-never-insult-polish-people-again,23 Sep 2023,Poland’s PM Ma­teusz Moraw­iec­ki ac­cused the Ukrain­ian leader of in­sult­ing Poles in his Unit­ed Na­tions ad­dress this week.,/wp-content/uploads/2023/09/2022-09-09T000000Z_1114499760_RC2QDW926NEL_RTRMADP_3_UKRAINE-CRISIS-POLAND-LATVIA-1695435781.jpg?resize=270%2C180&quality=80
"Rus­sia-Ukraine war: List of key events, day 577",/news/2023/9/23/russia-ukraine-war-list-of-key-events-day-577,23 Sep 2023,"As the war en­ters its 577th day, these are the main de­vel­op­ments.",/wp-content/uploads/2023/09/AP23246645168908-1695432153.jpg?resize=270%2C180&quality=80
Ukraine’s Ze­len­skyy blasts Russ­ian ‘geno­cide’ be­fore Cana­di­an par­lia­ment,/news/2023/9/22/ukraines-zelenskyy-blasts-russian-genocide-before-canadian-parliament,22 Sep 2023,Pres­i­dent Volodymyr Ze­len­skyy joins Cana­di­an Prime Min­is­ter Justin Trudeau for a his­toric sec­ond par­lia­men­tary ad­dress.,/wp-content/uploads/2023/09/2023-09-22T192002Z_1742742529_RC2UD3ARAQ60_RTRMADP_3_UKRAINE-CRISIS-CANADA-ZELENSKIY-1695410840.jpg?resize=270%2C180&quality=80
