Timestamp,text,location,press,custom_id,label,cause,effect,iob2
2024/01/25,Hamas blasts Israel’s plan to create buffer zone in Gaza as a ‘crime’,Palestine,Al Jazeera,100,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2024/01/25,Why is Canada asking Palestinians to list scars on Gaza visa applications?,Palestine,Al Jazeera,101,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2024/01/25,US and Iraq agree to start talks to end presence of US-led coalition,Palestine,Al Jazeera,102,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2024/01/25,"US, UK sanction senior Houthis as rebels say Red Sea attacks will continue",Palestine,Al Jazeera,103,1,"US, UK sanction senior Houthis",rebels say Red Sea attacks will continue,"['B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'O', 'B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT']"
2024/01/25,Qatar ‘appalled’ at alleged Netanyahu criticism of mediation in Gaza war,Palestine,Al Jazeera,104,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2024/01/25,Israel-Gaza war spillover risk: Mapping recent strikes in Middle East,Palestine,Al Jazeera,105,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2024/01/24,"Turkey, Iran agree on need for regional stability amid Israel’s war on Gaza",Palestine,Al Jazeera,106,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2024/01/24,Will a US court order Biden to stop ‘complicity’ in Gaza genocide?,Palestine,Al Jazeera,107,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2024/01/24,ICJ to decide on emergency measures in Israel-Gaza genocide case on Friday,Palestine,Al Jazeera,108,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2024/01/24,Several killed in Israeli attack on UN shelter housing 800 in southern Gaza,Palestine,Al Jazeera,109,1,Israeli attack on UN shelter,Several killed,"['B-EFFECT', 'I-EFFECT', 'O', 'B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'O', 'O', 'O', 'O', 'O']"
2024/01/24,How Israel has destroyed Gaza’s schools and universities,Palestine,Al Jazeera,110,1,Israel's actions,destruction of Gaza’s schools and universities,"['I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT']"
2024/01/24,"UN, UK push Israel on role of two-state solution in ending Gaza war",Palestine,Al Jazeera,111,1,role of two-state solution,ending Gaza war,"['O', 'O', 'O', 'O', 'O', 'O', 'B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'O', 'B-EFFECT', 'I-EFFECT', 'I-EFFECT']"
2024/01/24,"US carries out new strikes on Houthi missiles in Yemen, Iraq sites",Palestine,Al Jazeera,112,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2024/01/23,How Israel controls $188m of Palestinian money every month,Palestine,Al Jazeera,113,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2024/01/23,Why has Belgium vowed to back the ICJ’s verdict on Gaza ‘genocide’?,Palestine,Al Jazeera,114,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2024/01/23,Israeli military ‘encircles’ Khan Younis after 24 soldiers killed in Gaza,Palestine,Al Jazeera,115,1,24 soldiers killed in Gaza,Israeli military ‘encircles’ Khan Younis,"['B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE']"
2024/01/23,Photojournalist Motaz Azaiza evacuates from Gaza,Palestine,Al Jazeera,116,0,,,"['O', 'O', 'O', 'O', 'O', 'O']"
2024/01/23,Israel reportedly pushing deal to release captives without ending war,Palestine,Al Jazeera,117,1,Israel reportedly pushing deal,release captives without ending war,"['B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'O', 'B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT']"
2024/01/22,US demands ‘urgent’ Israeli probe into Palestinian-American child’s death,Palestine,Al Jazeera,118,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2024/01/22,"US, UK strike eight Houthi targets over Red Sea shipping attacks",Palestine,Al Jazeera,119,1,Red Sea shipping attacks,"US, UK strike eight Houthi targets","['B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE']"
2024/01/22,Families of hostages storm Israeli parliament meeting,Palestine,Al Jazeera,120,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O']"
2024/01/22,Hospitals cut off as Israel batters southern Gaza,Palestine,Al Jazeera,121,1,Israel batters southern Gaza,Hospitals cut off,"['B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE']"
2024/01/22,Iran and Pakistan rebuilding diplomatic ties following tit-for-tat strikes,Palestine,Al Jazeera,122,1,tit-for-tat strikes,Iran and Pakistan rebuilding diplomatic ties,"['B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE']"
2024/01/22,‘Let’s talk about it’: EU’s Borrell presses Israel on two-state solution,Palestine,Al Jazeera,123,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2024/01/22,"Netanyahu rejects Hamas deal to end war, release captives",Palestine,Al Jazeera,124,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2024/01/21,"Hamas says October 7 attack was a ‘necessary step’, admits to ‘some faults’",Palestine,Al Jazeera,125,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2024/01/21,Israel approves plan to transfer Gaza tax funds to Norway,Palestine,Al Jazeera,126,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2024/01/21,"Gaza death toll surpasses 25,000 as Israel escalates assault",Palestine,Al Jazeera,127,1,Israel escalates assault,"Gaza death toll surpasses 25,000","['B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'B-CAUSE', 'I-CAUSE', 'I-CAUSE']"
2024/01/21,"Palestinian industries falter as Israel bombs Gaza, locks down West Bank",Palestine,Al Jazeera,128,1,"Israel bombs Gaza, locks down West Bank",Palestinian industries falter,"['B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE']"
2024/01/21,US base attacked in Iraq hours after Iran vows revenge for Damascus attack,Palestine,Al Jazeera,129,1,Iran vows revenge for Damascus attack,US base attacked in Iraq,"['B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'O', 'B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE']"
2024/01/21,Israel’s Netanyahu doubles down on opposition to Palestinian statehood,Palestine,Al Jazeera,130,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2024/01/21,Palestinian-American teen one of hundreds killed by Israelis in West Bank,Palestine,Al Jazeera,131,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2024/01/20,"Israel drops leaflets seeking intel on captives, as Gaza attacks continue",Palestine,Al Jazeera,132,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2024/01/20,Palestinians accuse Israeli forces of executing 19 civilians in Gaza,Palestine,Al Jazeera,133,1,Israeli forces executing,19 civilians in Gaza,"['I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'O', 'O', 'O', 'B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT']"
2024/01/20,Oil supply tightens in Europe over Red Sea disruptions,Palestine,Al Jazeera,134,1,Red Sea disruptions,Oil supply tightens in Europe,"['B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'B-CAUSE', 'I-CAUSE', 'I-CAUSE']"
2024/01/20,Iran’s IRGC says 5 members killed in Israeli attack on Syria’s Damascus,Palestine,Al Jazeera,135,1,Israeli attack on Syria’s Damascus,5 members of Iran’s IRGC killed,"['I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE']"
2024/01/20,"‘Low-trust’ ties: What’s next for Pakistan, Iran after tit-for-tat attacks?",Palestine,Al Jazeera,136,1,tit-for-tat attacks,low-trust ties between Pakistan and Iran,"['I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'O', 'O', 'B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'O']"
2024/01/19,‘Criminal complaints’ filed against Israeli President Herzog in Switzerland,Palestine,Al Jazeera,137,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2024/01/19,Israeli minister says only a deal can free captives as rifts split cabinet,Palestine,Al Jazeera,138,1,only a deal,free captives,"['O', 'O', 'O', 'B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'O', 'B-EFFECT', 'I-EFFECT', 'O', 'O', 'O', 'O']"
2024/01/19,"UN says Palestinians detained by Israeli forces humiliated, beaten",Palestine,Al Jazeera,139,1,Palestinians detained by Israeli forces,"humiliated, beaten","['O', 'O', 'B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'B-EFFECT', 'I-EFFECT', 'I-EFFECT']"
2024/01/19,Palestinians in Ukraine decry ‘double standard’ as Kyiv supports Israel,Palestine,Al Jazeera,140,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2024/01/19,Palestinians welcome Chile and Mexico’s call for ICC probe into Gaza war,Palestine,Al Jazeera,141,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2024/01/19,‘Credibility at stake’: Why did Iran strike inside Pakistan amid Gaza war?,Palestine,Al Jazeera,142,1,Gaza war,Iran strike inside Pakistan,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'B-CAUSE', 'I-CAUSE', 'O']"
2024/01/19,"Pakistan, Iran agree to ‘de-escalate’ tensions after tit-for-tat attacks",Palestine,Al Jazeera,143,1,tit-for-tat attacks,"Pakistan, Iran agree to ‘de-escalate’ tensions","['B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE']"
2024/01/18,Israel’s Netanyahu reiterates rejection of Palestinian state after Gaza war,Palestine,Al Jazeera,144,1,Gaza war,Netanyahu reiterates rejection of Palestinian state,"['O', 'O', 'B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'B-CAUSE', 'I-CAUSE']"
2024/01/18,Blackouts in Gaza must not be used as ‘weapons of war’: Rights group,Palestine,Al Jazeera,145,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2024/01/18,Israeli arrests of Palestinian journalists soared in 2023: CPJ,Palestine,Al Jazeera,146,1,Israeli arrests of Palestinian journalists,soared in 2023,"['B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'O']"
2024/01/18,Which are the armed groups Iran and Pakistan have bombed — and why?,Palestine,Al Jazeera,147,1,Iran and Pakistan have bombed armed groups,the need to address security threats posed by these groups,"['I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'O', 'O', 'O']"
2024/01/18,What the designation of ‘terrorist’ means for Yemen’s Houthis,Palestine,Al Jazeera,148,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2024/01/18,"Aid for Israeli captives, Palestinians reaches Gaza despite challenges",Palestine,Al Jazeera,149,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2024/01/18,US launches new strikes on Houthi targets in Yemen,Palestine,Al Jazeera,150,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2024/01/18,Pakistan missiles strike Iran in retaliatory bombing as tensions soar,Palestine,Al Jazeera,151,1,tensions soar,Pakistan missiles strike Iran in retaliatory bombing,"['B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'B-CAUSE', 'I-CAUSE']"
2024/01/17,Biden ‘playing with fire’ by re-designating Yemen’s Houthis as ‘terrorists’,Palestine,Al Jazeera,152,1,Biden re-designating Yemen’s Houthis as ‘terrorists’,playing with fire,"['I-CAUSE', 'I-CAUSE', 'B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'O', 'O', 'O', 'O', 'O']"
2024/01/17,Israel ramps up attacks on Khan Younis as aid for Gaza arrives in Egypt,Palestine,Al Jazeera,153,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2024/01/17,US designates Yemen’s Houthis as ‘global terrorists’,Palestine,Al Jazeera,154,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2024/01/17,Iran says attack in Pakistan targeted ‘Iranian terrorist group’,Palestine,Al Jazeera,155,1,attack in Pakistan,targeted ‘Iranian terrorist group’,"['O', 'O', 'B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT']"
2024/01/17,Aid headed into Gaza after Israel-Hamas seal first deal since truce ended,Palestine,Al Jazeera,156,1,Israel-Hamas seal first deal since truce ended,Aid headed into Gaza,"['B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE']"
2024/01/17,Al Jazeera’s Gaza bureau chief Wael Dahdouh in Qatar for medical treatment,Palestine,Al Jazeera,157,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2024/01/17,Will Pakistan retaliate against ‘unacceptable’ Iran air attacks?,Palestine,Al Jazeera,158,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2024/01/17,Pakistan says two children killed in ‘completely unacceptable’ Iran attack,Palestine,Al Jazeera,159,1,Iran attack,two children killed,"['O', 'O', 'B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'O', 'O', 'O', 'O', 'B-CAUSE', 'I-CAUSE']"
2024/01/17,US federal workers risk livelihoods in push for course change on Gaza war,Palestine,Al Jazeera,160,1,push for course change on Gaza war,US federal workers risk livelihoods,"['B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE']"
2024/01/16,Qatar announces Israel-Hamas deal for medicine and aid to enter Gaza,Palestine,Al Jazeera,161,1,Qatar announces Israel-Hamas deal,medicine and aid to enter Gaza,"['B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'O', 'B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT']"
2024/01/16,Yemen’s Houthis claim attack on ship in Red Sea as US confirms new strike,Palestine,Al Jazeera,162,1,Yemen’s Houthis claim attack on ship in Red Sea,US confirms new strike,"['B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'O', 'B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT']"
2024/01/16,"UK takes centre stage in Red Sea action, targeting Yemen’s Houthis",Palestine,Al Jazeera,163,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2024/01/16,US claims seizure of Iranian weapons bound for Yemen’s Houthis,Palestine,Al Jazeera,164,1,Iranian weapons bound for Yemen’s Houthis,US claims seizure,"['B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE']"
2024/01/16,Turkish air strikes target northern Iraq and Syria,Palestine,Al Jazeera,165,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2024/01/15,Iran launches missile strikes in Iraq and Syria citing security threats,Palestine,Al Jazeera,166,1,security threats,Iran launches missile strikes in Iraq and Syria,"['B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'B-CAUSE', 'I-CAUSE']"
2024/01/15,Israeli forces kill three Palestinians in occupied West Bank,Palestine,Al Jazeera,167,1,Israeli forces,kill three Palestinians in occupied West Bank,"['B-CAUSE', 'I-CAUSE', 'B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT']"
2024/01/15,Hamas claims two Israeli captives killed in Gaza air strikes,Palestine,Al Jazeera,168,1,Gaza air strikes,two Israeli captives killed,"['O', 'O', 'B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'B-CAUSE', 'I-CAUSE', 'I-CAUSE']"
2024/01/15,"Yemen’s Houthis hit US-owned ship in missile attack, US military says",Palestine,Al Jazeera,169,1,Yemen’s Houthis hit US-owned ship in missile attack,US military says,"['B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'O', 'B-EFFECT', 'I-EFFECT', 'I-EFFECT']"
2024/01/15,"At least one killed, 17 wounded in alleged car-ramming attacks in Israel",Palestine,Al Jazeera,170,1,alleged car-ramming attacks,"at least one killed, 17 wounded","['I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'O', 'O']"
2024/01/15,Are the Houthi Red Sea interceptions going to bring about a regional war?,Palestine,Al Jazeera,171,1,Houthi Red Sea interceptions,bring about a regional war,"['O', 'O', 'B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'O', 'O', 'B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O']"
2024/01/15,UK’s alleged use of Cyprus bases to arm Israel and hit Yemen draw protests,Palestine,Al Jazeera,172,1,UK’s alleged use of Cyprus bases to arm Israel and hit Yemen,draw protests,"['B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'B-EFFECT', 'I-EFFECT']"
2024/01/15,Turkey frees Israeli footballer detained over Gaza war reference in match,Palestine,Al Jazeera,173,1,detained over Gaza war reference in match,Turkey frees Israeli footballer,"['B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE']"
2024/01/15,"‘Baba, this isn’t camping’: On being displaced by Israel’s war on Gaza",Palestine,Al Jazeera,174,1,Israel’s war on Gaza,being displaced,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-EFFECT', 'I-EFFECT', 'O', 'B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE']"
2024/01/15,‘Shame’: Palestine UN mission decries Blinken’s post ignoring Gaza killings,Palestine,Al Jazeera,175,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2024/01/15,US says it shot down Houthi missile in first attack since strikes on Yemen,Palestine,Al Jazeera,176,1,strikes on Yemen,Houthi missile attack,"['I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CAUSE', 'I-CAUSE', 'I-CAUSE']"
2024/01/14,Hezbollah says US strikes on Yemen’s Houthis harm maritime security,Palestine,Al Jazeera,177,1,US strikes on Yemen’s Houthis,harm maritime security,"['O', 'O', 'B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'B-EFFECT', 'I-EFFECT', 'I-EFFECT']"
2024/01/14,"Israel vows not to ‘stop’ as Gaza death toll nears 24,000 on day 100 of war",Palestine,Al Jazeera,178,1,Israel vows not to ‘stop’,"Gaza death toll nears 24,000 on day 100 of war","['B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'O', 'B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT']"
2024/01/14,"Al Jazeera’s Samer Abudaqa was ‘targeted’, left to bleed by Israel: Report",Palestine,Al Jazeera,179,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2024/01/14,Namibia condemns Germany for defending Israel in ICJ genocide case,Palestine,Al Jazeera,180,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2024/01/14,A ‘cultural genocide’: Which of Gaza’s heritage sites have been destroyed?,Palestine,Al Jazeera,181,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2024/01/13,Have the Houthi Red Sea attacks hurt Israel’s economy?,Palestine,Al Jazeera,182,1,Houthi Red Sea attacks,hurt Israel’s economy,"['O', 'O', 'B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O']"
2024/01/13,"Blackout in Gaza’s Al-Aqsa Hospital as fuel runs out, babies at high risk",Palestine,Al Jazeera,183,1,fuel runs out,"Blackout in Gaza’s Al-Aqsa Hospital, babies at high risk","['I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'O', 'O']"
2024/01/13,US launches new strikes on Yemen’s Houthis as conflict escalates,Palestine,Al Jazeera,184,1,conflict escalates,US launches new strikes on Yemen’s Houthis,"['B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'B-CAUSE', 'I-CAUSE']"
2024/01/13,Shot in ‘cold blood’: Killing of Palestinian grandmother sparks outcry,Palestine,Al Jazeera,185,1,Killing of Palestinian grandmother,Sparks outcry,"['I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'O', 'O', 'B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'O', 'O']"
2024/01/12,‘Dangerous’: US attacks on Yemen’s Houthis belie push for de-escalation,Palestine,Al Jazeera,186,1,US attacks on Yemen’s Houthis,belie push for de-escalation,"['O', 'O', 'O', 'O', 'B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT']"
2024/01/12,Who are the Houthis? A simple guide to the Yemeni group,Palestine,Al Jazeera,187,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2024/01/12,Has Biden violated the US Constitution by bombing Yemen?,Palestine,Al Jazeera,188,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2024/01/12,Will Morocco stay the course on Israel normalisation?,Palestine,Al Jazeera,189,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
